,Y
10322,0
4968,0
4408,0
4230,0
7983,1
12107,1
3801,0
6198,1
5060,1
9812,0
11570,0
991,1
12849,1
2235,0
3296,1
4112,0
12566,0
11201,0
8304,1
8114,1
491,1
2826,1
6666,1
9346,1
11666,0
3375,0
4660,0
11620,0
5821,0
7524,1
3589,1
12158,1
4400,0
6311,0
6854,0
4601,1
11395,1
4068,0
6740,1
12539,1
6153,0
10964,0
11238,0
562,0
12214,1
1544,1
358,1
7047,0
5807,0
12535,1
11797,0
10172,1
10993,1
13377,0
5248,0
9542,0
6370,0
6580,1
10166,1
994,1
8101,0
7762,0
2024,0
2574,0
9272,0
1334,1
3660,1
11822,1
5873,0
1495,0
4323,0
1964,0
6020,1
8890,1
3051,0
1082,0
2307,1
5904,0
9980,0
4393,0
2154,1
10212,0
3533,0
12559,1
3075,0
11594,0
11360,0
10436,0
9613,1
1482,0
5831,1
12271,1
4617,1
11037,0
8800,1
8544,1
7391,0
798,0
5451,0
12300,1
4547,1
5249,0
7566,0
1348,1
10501,0
4530,1
3858,1
7619,0
8809,0
9089,1
3215,1
12829,1
10071,0
9153,1
8419,0
3506,1
6601,0
7505,1
11178,0
5610,0
12143,1
13371,0
4127,1
3023,0
1084,0
13321,0
12184,1
2380,0
1440,0
11660,0
5344,1
1386,0
1661,0
1612,0
12739,0
337,1
5628,1
10789,1
3003,0
3830,1
5857,1
8623,1
5775,0
11393,0
6000,0
8220,0
5801,1
9460,0
4511,1
456,1
2516,0
2276,0
9642,0
1523,1
3553,0
3978,0
12778,1
7845,1
9898,0
6083,0
2389,0
8050,1
10777,0
5982,0
6620,0
7954,1
2150,0
4832,0
12258,0
11995,1
1207,0
2057,0
6961,0
12906,0
4081,1
10070,0
7599,1
2207,1
2788,1
5495,1
6690,1
7162,1
3911,0
9328,0
4187,0
7436,1
4884,0
5454,0
10136,1
3507,0
5824,0
12223,1
11179,0
10935,1
3980,0
12682,0
10276,1
12026,1
6745,0
2688,1
8988,1
5548,0
3395,0
11091,1
7911,0
12460,0
2451,1
4401,0
8621,1
12758,1
937,0
5202,1
4519,0
9193,0
9550,1
3938,1
13011,1
12953,1
8871,0
10781,1
11491,1
3480,0
7908,1
11124,0
11945,0
2514,1
2409,0
7215,0
2914,0
8863,0
11583,0
10264,1
4788,0
6048,1
7849,1
11963,0
7166,0
7361,1
13208,0
1794,0
10704,1
3902,1
1024,1
2845,0
6164,0
7437,0
5214,0
7333,0
2695,0
13178,1
1654,0
12882,1
7804,1
9322,1
12394,1
5491,1
923,1
3781,0
10361,1
5854,1
1658,0
9727,1
2900,0
410,0
9763,1
1114,0
1585,0
2539,0
5867,1
7314,0
4967,1
5884,0
7413,1
2366,0
1960,0
10310,0
13263,1
2291,0
4548,1
906,0
3804,1
8757,0
419,0
9341,0
8803,0
11298,1
10950,1
10480,0
1669,0
871,1
8600,0
10698,0
9126,0
951,0
338,0
7503,1
3478,0
12856,1
11264,1
9331,0
7912,1
1851,1
12975,0
7970,0
3983,0
3386,1
6579,1
9857,0
13006,1
3001,1
8602,0
4013,1
6289,0
3528,0
5638,0
7408,1
1256,0
681,0
7757,1
13221,1
534,0
10794,1
11346,0
5618,1
4881,0
2460,1
535,0
6882,1
550,1
4969,0
3382,0
12653,1
374,1
11345,0
5043,1
2535,1
3942,1
11294,0
6310,0
6275,1
1731,1
8182,0
11313,1
6676,0
8199,0
12420,1
13047,0
11231,1
5832,1
479,0
10134,0
1619,0
12325,0
1951,0
3467,1
9080,0
5271,1
10340,0
132,1
2348,0
6154,1
6871,0
6791,0
8575,0
11003,1
10819,0
7499,0
10068,0
10018,1
6145,0
3428,0
2897,1
5733,1
607,1
7700,1
11260,0
12475,1
7647,1
8134,1
11277,0
9485,0
10377,1
8350,1
4239,1
3135,1
150,1
11090,1
3775,0
5579,1
1423,0
3958,1
12478,1
5033,1
204,0
1131,0
1822,1
8078,0
4965,0
7406,0
810,1
8751,0
2511,1
12796,1
47,1
6133,1
2228,0
7358,0
9163,1
9989,1
7266,0
11511,0
13364,0
7306,1
12537,1
12395,1
5082,0
8468,1
5592,1
6022,1
3378,1
12674,1
13255,1
11959,0
11845,1
7376,0
8506,0
11824,0
733,0
8866,0
10872,1
8534,1
10858,0
9998,1
11837,0
1381,0
12383,0
1739,0
8634,1
3918,1
6003,0
7491,1
8478,0
50,0
7887,0
4320,0
8082,1
2821,1
6838,1
11310,0
5359,1
11438,0
12747,0
6280,1
274,0
964,0
1400,1
11897,0
6900,0
4583,0
13318,0
11861,1
4327,0
11627,0
6671,0
7631,1
11082,0
8073,0
6191,1
8498,1
7816,1
4674,0
7830,1
10536,1
1716,0
2943,0
12327,1
787,0
1234,0
999,0
6044,0
3152,1
3873,0
324,1
8941,1
5631,0
5241,0
10528,1
8723,0
988,1
12316,0
4468,0
5524,1
10861,1
11575,0
7773,1
2101,0
10373,0
865,0
8587,0
9517,1
8821,1
8541,1
5734,1
2159,1
8301,1
12064,1
7262,0
3773,0
13113,1
4294,0
3957,1
2085,0
1971,1
3217,0
10886,0
9975,1
8137,1
12508,1
